seed,strategy,cycle,num_spans,max_docs,f1,mentions,entities,non-entities,pronouns,singletons
8,bandit,1,10,1,0.5145272124662406,0.5939046829243009,,,,
8,bandit,2,10,1,0.5767854719809521,0.6921758337839237,,,,
8,bandit,3,10,1,0.6162217772967266,0.7203924963924965,,,,
8,bandit,4,10,1,0.5952480094769615,0.7259870227382247,,,,
8,bandit,5,10,1,0.623031256427844,0.7593434088435603,,,,
8,bandit,6,10,1,0.5234648593995622,0.7394305835476174,,,,
8,bandit,7,10,1,0.5746366860691764,0.739484489051095,,,,
8,bandit,8,10,1,0.4594084026732761,0.754253224486184,,,,
8,bandit,9,10,1,0.5587789060145149,0.7525144306454433,,,,
8,bandit,10,10,1,0.5514474637197578,0.7753408031902214,,,,
8,bandit,11,10,1,0.4802673811215552,0.7703821656050954,,,,
8,bandit,12,10,1,0.450937865668429,0.7649616989337513,,,,
8,bandit,13,10,1,0.564528991859991,0.7665108672832344,,,,
8,bandit,14,10,1,0.5184514932333669,0.7605715110405542,,,,
8,bandit,15,10,1,0.5278674554803082,0.7772034286462083,,,,
8,bandit,16,10,1,0.5382059439770105,0.7608841107293118,,,,
8,bandit,17,10,1,0.5168052468967587,0.7514589731095674,,,,
8,bandit,18,10,1,0.5332079765329176,0.7622339947921344,,,,
8,bandit,19,10,1,0.5840904709571174,0.7924965162396826,,,,
8,bandit,20,10,1,0.6345549267581001,0.7879458639008349,,,,
8,bandit,21,10,1,0.5873491032216431,0.795501044400407,,,,
8,bandit,22,10,1,0.5625217555788428,0.7663220490938184,,,,
8,bandit,23,10,1,0.544287143307645,0.779206871305089,,,,
8,bandit,24,10,1,0.5558076409390525,0.7932849776778476,,,,
8,bandit,25,10,1,0.6176061920783487,0.788981507038366,,,,
8,bandit,26,10,1,0.5289606754679035,0.799303392177224,,,,
8,bandit,27,10,1,0.6072658767655154,0.8076728105926962,,,,
8,bandit,28,10,1,0.6320002113976573,0.802949593251948,,,,
8,bandit,29,10,1,0.5504231467126349,0.8072010376134889,,,,
8,bandit,30,10,1,0.49656867746767475,0.8003474484256242,,,,
8,clust-ent,1,10,1,0.4647511909,0.5827865484,,,,
8,clust-ent,2,10,1,0.5680101799,0.6750937434,,,,
8,clust-ent,3,10,1,0.5515117495,0.6463177812,,,,
8,clust-ent,4,10,1,0.6199021297,0.6925553114,,,,
8,clust-ent,5,10,1,0.6235683191,0.6982174384,,,,
8,clust-ent,6,10,1,0.6455053103,0.7223243178,,,,
8,clust-ent,7,10,1,0.6386773688,0.7187706875,,,,
8,clust-ent,8,10,1,0.6337148355,0.7274827279,,,,
8,clust-ent,9,10,1,0.5990954023,0.6826991418,,,,
8,clust-ent,10,10,1,0.6313358148,0.7373420728,,,,
8,clust-ent,11,10,1,0.6510790659,0.7307034005,,,,
8,clust-ent,12,10,1,0.6553372331,0.7477342375,,,,
8,clust-ent,13,10,1,0.6563862298,0.7399562431,,,,
8,clust-ent,14,10,1,0.6597672786,0.7438565772,,,,
8,clust-ent,15,10,1,0.6404086077,0.7195766189,,,,
8,clust-ent,16,10,1,0.6573226827,0.7529772701,,,,
8,clust-ent,17,10,1,0.6690721332,0.7591445624,,,,
8,clust-ent,18,10,1,0.6505784739,0.7372916905,,,,
8,clust-ent,19,10,1,0.650156789,0.7629532027,,,,
8,clust-ent,20,10,1,0.6645601557,0.7725690511,,,,
8,clust-ent,21,10,1,0.6759747938,0.7620637423,,,,
8,clust-ent,22,10,1,0.6687778653,0.7654192063,,,,
8,clust-ent,23,10,1,0.6844798782,0.7810173952,,,,
8,clust-ent,24,10,1,0.6774817129,0.772488863,,,,
8,clust-ent,25,10,1,0.665778019,0.7587256848,,,,
8,clust-ent,26,10,1,0.6577067147,0.741147323,,,,
8,clust-ent,27,10,1,0.661405151,0.7581966781,,,,
8,clust-ent,28,10,1,0.6716170505,0.770977354,,,,
8,clust-ent,29,10,1,0.6777950892,0.7813134166,,,,
8,clust-ent,30,10,1,0.6168545717,0.7322562537,,,,
8,cond-ent,1,10,1,0.5145272125,0.5939046829,,,,
8,cond-ent,2,10,1,0.6042003829,0.692330705,,,,
8,cond-ent,3,10,1,0.5862867102,0.6883784273,,,,
8,cond-ent,4,10,1,0.5120303248,0.6117213323,,,,
8,cond-ent,5,10,1,0.5550919611,0.6690868534,,,,
8,cond-ent,6,10,1,0.5719491416,0.6640228191,,,,
8,cond-ent,7,10,1,0.5789054857,0.6785959309,,,,
8,cond-ent,8,10,1,0.5905889682,0.6926820435,,,,
8,cond-ent,9,10,1,0.6015352028,0.6908968986,,,,
8,cond-ent,10,10,1,0.5912386986,0.6828480377,,,,
8,cond-ent,11,10,1,0.5680816808,0.6747675331,,,,
8,cond-ent,12,10,1,0.5852863642,0.6811228217,,,,
8,cond-ent,13,10,1,0.5121822235,0.6213689066,,,,
8,cond-ent,14,10,1,0.5881649025,0.6905170527,,,,
8,cond-ent,15,10,1,0.5482854133,0.6677799964,,,,
8,cond-ent,16,10,1,0.5305778327,0.6679759068,,,,
8,cond-ent,17,10,1,0.5700968368,0.6813352161,,,,
8,cond-ent,18,10,1,0.5759134713,0.6746465882,,,,
8,cond-ent,19,10,1,0.5543595945,0.6949484312,,,,
8,cond-ent,20,10,1,0.5030687417,0.6587386853,,,,
8,cond-ent,21,10,1,0.5845553693,0.7104541128,,,,
8,cond-ent,22,10,1,0.5559282873,0.6867498571,,,,
8,cond-ent,23,10,1,0.5961454518,0.7266987205,,,,
8,cond-ent,24,10,1,0.5687948009,0.6982569159,,,,
8,cond-ent,25,10,1,0.5806658483,0.7160597305,,,,
8,cond-ent,26,10,1,0.5320685451,0.6824026562,,,,
8,cond-ent,27,10,1,0.5737102268,0.7077750541,,,,
8,cond-ent,28,10,1,0.5611178458,0.7309901218,,,,
8,cond-ent,29,10,1,0.586452653,0.7195900739,,,,
8,cond-ent,30,10,1,0.5899922569,0.7154874914,,,,
8,joint-ent,1,10,1,0.5821961605,0.7000222173,,,,
8,joint-ent,2,10,1,0.5636313144,0.6685897824,,,,
8,joint-ent,3,10,1,0.5575249235,0.6680081855,,,,
8,joint-ent,4,10,1,0.5422828324,0.6744984508,,,,
8,joint-ent,5,10,1,0.5680516178,0.6624145709,,,,
8,joint-ent,6,10,1,0.6240316363,0.7364886473,,,,
8,joint-ent,7,10,1,0.589585846,0.7267091324,,,,
8,joint-ent,8,10,1,0.6014403727,0.734721017,,,,
8,joint-ent,9,10,1,0.5424352312,0.7347317869,,,,
8,joint-ent,10,10,1,0.5539385726,0.7242869083,,,,
8,joint-ent,11,10,1,0.5358152722,0.7248419235,,,,
8,joint-ent,12,10,1,0.5534432657,0.6966586224,,,,
8,joint-ent,13,10,1,0.5503138593,0.6998111268,,,,
8,joint-ent,14,10,1,0.5566736896,0.7011737173,,,,
8,joint-ent,15,10,1,0.5844152676,0.6981796263,,,,
8,joint-ent,16,10,1,0.5525695275,0.7042847946,,,,
8,joint-ent,17,10,1,0.6217010032,0.7454866695,,,,
8,joint-ent,18,10,1,0.6375119694,0.7817752236,,,,
8,joint-ent,19,10,1,0.6459519859,0.7813904581,,,,
8,joint-ent,20,10,1,0.6053898862,0.7890095551,,,,
8,joint-ent,21,10,1,0.6496259214,0.7903527826,,,,
8,joint-ent,22,10,1,0.6103677821,0.7779576833,,,,
8,joint-ent,23,10,1,0.6570350771,0.7902680115,,,,
8,joint-ent,24,10,1,0.6232782107,0.7812084599,,,,
8,joint-ent,25,10,1,0.5978533111,0.7751456999,,,,
8,joint-ent,26,10,1,0.6407161377,0.7809171919,,,,
8,joint-ent,27,10,1,0.6473404326,0.7904268413,,,,
8,joint-ent,28,10,1,0.6368180398,0.7872454563,,,,
8,joint-ent,29,10,1,0.6334791138,0.777079209,,,,
8,joint-ent,30,10,1,0.6078673579,0.7901329456,,,,
8,ment-ent,1,10,1,0.5192192007,0.6145626622,,,,
8,ment-ent,2,10,1,0.6036851049,0.6852460675,,,,
8,ment-ent,3,10,1,0.6157850773,0.7027214182,,,,
8,ment-ent,4,10,1,0.6633780982,0.7605927915,,,,
8,ment-ent,5,10,1,0.6004043362,0.6807747623,,,,
8,ment-ent,6,10,1,0.6789966432,0.7900328416,,,,
8,ment-ent,7,10,1,0.671744199,0.7773736142,,,,
8,ment-ent,8,10,1,0.6841516167,0.7928797452,,,,
8,ment-ent,9,10,1,0.6886859768,0.7957650564,,,,
8,ment-ent,10,10,1,0.6880473853,0.8003387319,,,,
8,ment-ent,11,10,1,0.6877662091,0.7991954048,,,,
8,ment-ent,12,10,1,0.7031585696,0.8015345534,,,,
8,ment-ent,13,10,1,0.6995460761,0.8082741717,,,,
8,ment-ent,14,10,1,0.6984917778,0.805003119,,,,
8,ment-ent,15,10,1,0.7087304866,0.8168143245,,,,
8,ment-ent,16,10,1,0.7077575959,0.8098892278,,,,
8,ment-ent,17,10,1,0.71055489,0.8160610234,,,,
8,ment-ent,18,10,1,0.704791277,0.8115963029,,,,
8,ment-ent,19,10,1,0.6997687813,0.8126428995,,,,
8,ment-ent,20,10,1,0.7092140777,0.8151108655,,,,
8,ment-ent,21,10,1,0.7080625949,0.8139894574,,,,
8,ment-ent,22,10,1,0.7116310193,0.8185732891,,,,
8,ment-ent,23,10,1,0.7136211233,0.8169698267,,,,
8,ment-ent,24,10,1,0.7084524903,0.8140190171,,,,
8,ment-ent,25,10,1,0.7096316034,0.8139160632,,,,
8,ment-ent,26,10,1,0.7110703449,0.8174249182,,,,
8,ment-ent,27,10,1,0.7116491313,0.8200050243,,,,
8,ment-ent,28,10,1,0.7210501012,0.8196194219,,,,
8,ment-ent,29,10,1,0.7162645236,0.8243522559,,,,
8,ment-ent,30,10,1,0.7074428204,0.8221179924,,,,
8,mixed-ent,1,10,1,0.4716327030597451,0.5642043306874022,,,,
8,mixed-ent,2,10,1,0.5877094239007964,0.6767205064631827,,,,
8,mixed-ent,3,10,1,0.5789807517289317,0.6803065937145852,,,,
8,mixed-ent,4,10,1,0.5932120281099329,0.7018820368322811,,,,
8,mixed-ent,5,10,1,0.5300548382287441,0.6499849261380766,,,,
8,mixed-ent,6,10,1,0.5284012214341136,0.6469319940136469,,,,
8,mixed-ent,7,10,1,0.546586300037073,0.7205786755233018,,,,
8,mixed-ent,8,10,1,0.5907641939394246,0.7735289235621213,,,,
8,mixed-ent,9,10,1,0.6351185327719368,0.7803886460582443,,,,
8,mixed-ent,10,10,1,0.626704141648161,0.7793242703350575,,,,
8,mixed-ent,11,10,1,0.6654116364560662,0.7904652387451774,,,,
8,mixed-ent,12,10,1,0.6272905192920318,0.7815336615804612,,,,
8,mixed-ent,13,10,1,0.6543651299020551,0.7820882472338166,,,,
8,mixed-ent,14,10,1,0.6390718539043314,0.8020807272120758,,,,
8,mixed-ent,15,10,1,0.641680831072209,0.7902085810007565,,,,
8,mixed-ent,16,10,1,0.5986455829548177,0.7808071696685774,,,,
8,mixed-ent,17,10,1,0.6440043556034069,0.782516649759626,,,,
8,mixed-ent,18,10,1,0.6736733528654254,0.7935305321421431,,,,
8,mixed-ent,19,10,1,0.6636528207318214,0.7988897834654011,,,,
8,mixed-ent,20,10,1,0.6756710961735534,0.8030518474500733,,,,
8,mixed-ent,21,10,1,0.6789587630098343,0.8050704927223273,,,,
8,mixed-ent,22,10,1,0.6542538213205557,0.801421313468192,,,,
8,mixed-ent,23,10,1,0.6726528846811806,0.8100932889491637,,,,
8,mixed-ent,24,10,1,0.6470324313009831,0.8009061919537885,,,,
8,mixed-ent,25,10,1,0.681461621307629,0.8131973956915863,,,,
8,mixed-ent,26,10,1,0.6700917681082803,0.8038497161035718,,,,
8,mixed-ent,27,10,1,0.6572038879175502,0.8149573824580699,,,,
8,mixed-ent,28,10,1,0.6842237290806298,0.8119819380551611,,,,
8,mixed-ent,29,10,1,0.6878967336349886,0.8179751265153024,,,,
8,mixed-ent,30,10,1,0.6590600642393021,0.8187179917723113,,,,
8,random,1,10,1,0.4898110819,0.5849684115,,,,
8,random,2,10,1,0.5857788306,0.6713676052,,,,
8,random,3,10,1,0.6110997031,0.7002450812,,,,
8,random,4,10,1,0.6672904134,0.7663649253,,,,
8,random,5,10,1,0.6702369642,0.7903820899,,,,
8,random,6,10,1,0.6783044244,0.7832546157,,,,
8,random,7,10,1,0.6831256994,0.7816624219,,,,
8,random,8,10,1,0.6636475559,0.759973485,,,,
8,random,9,10,1,0.6860770101,0.7870891444,,,,
8,random,10,10,1,0.6886877894,0.8096721797,,,,
8,random,11,10,1,0.6918763384,0.8000499199,,,,
8,random,12,10,1,0.6947978032,0.8024047846,,,,
8,random,13,10,1,0.6713488478,0.7952665096,,,,
8,random,14,10,1,0.6906776637,0.803773304,,,,
8,random,15,10,1,0.6906568333,0.8010672573,,,,
8,random,16,10,1,0.6960597389,0.8123866447,,,,
8,random,17,10,1,0.6999336886,0.8089158511,,,,
8,random,18,10,1,0.6855131679,0.8094582138,,,,
8,random,19,10,1,0.6959318385,0.8193054011,,,,
8,random,20,10,1,0.6973688759,0.8095090311,,,,
8,random,21,10,1,0.6947651037,0.8088671635,,,,
8,random,22,10,1,0.692655398,0.8218803135,,,,
8,random,23,10,1,0.6961376004,0.8026300477,,,,
8,random,24,10,1,0.6964699096,0.8177960386,,,,
8,random,25,10,1,0.6863938601,0.8165092099,,,,
8,random,26,10,1,0.6964581433,0.8232566766,,,,
8,random,27,10,1,0.6961585426,0.8199045336,,,,
8,random,28,10,1,0.6895139415,0.7937239556,,,,
8,random,29,10,1,0.6949184606,0.8167823664,,,,
8,random,30,10,1,0.6826246031,0.8223527577,,,,
8,bandit,1,10,5,0.5194588978178128,0.5882124509526313,,,,
8,bandit,2,10,5,0.5503204287787106,0.6221400957961536,,,,
8,bandit,3,10,5,0.5802613081630777,0.6973832386810845,,,,
8,bandit,4,10,5,0.5944521508387742,0.7561830933923958,,,,
8,bandit,5,10,5,0.578513368944327,0.7108582735592383,,,,
8,bandit,6,10,5,0.5247967482932581,0.7301680407555861,,,,
8,bandit,7,10,5,0.5777397517397297,0.7454607818187854,,,,
8,bandit,8,10,5,0.5552182896865908,0.7196171810605365,,,,
8,bandit,9,10,5,0.5587217280702809,0.7572140324474695,,,,
8,bandit,10,10,5,0.6450840398162138,0.7943484443898795,,,,
8,bandit,11,10,5,0.606425522875537,0.7749040096384456,,,,
8,bandit,12,10,5,0.6527218648220122,0.7898344079576981,,,,
8,bandit,13,10,5,0.6103006421421705,0.7950601374570447,,,,
8,bandit,14,10,5,0.5791943968842467,0.8113786102017985,,,,
8,bandit,15,10,5,0.608848300736346,0.8092747178576036,,,,
8,bandit,16,10,5,0.6147283159066966,0.8173222708894878,,,,
8,bandit,17,10,5,0.5045638912438158,0.806983664058959,,,,
8,bandit,18,10,5,0.5420917723853753,0.8223068216894742,,,,
8,bandit,19,10,5,0.5110049072757433,0.8240364794802922,,,,
8,bandit,20,10,5,0.5632705264096726,0.811015395112798,,,,
8,bandit,21,10,5,0.5903869360055041,0.7950176115232492,,,,
8,bandit,22,10,5,0.5427100154252747,0.8077929984779298,,,,
8,bandit,23,10,5,0.5722553806034442,0.8136943323962027,,,,
8,bandit,24,10,5,0.5519932224861807,0.8249950931272791,,,,
8,bandit,25,10,5,0.5627824282709777,0.8170363407268146,,,,
8,bandit,26,10,5,0.5523149127257,0.7722590843645224,,,,
8,bandit,27,10,5,0.5291428759204063,0.820438522206691,,,,
8,bandit,28,10,5,0.5388637632788159,0.8216723819572671,,,,
8,bandit,29,10,5,0.5364581613661606,0.8168724279835391,,,,
8,bandit,30,10,5,0.49364001191512763,0.8284107179382286,,,,
8,clust-ent,1,10,5,0.5677819024,0.6480540837,,,,
8,clust-ent,2,10,5,0.6124806472,0.6780373985,,,,
8,clust-ent,3,10,5,0.5710338209,0.6461083838,,,,
8,clust-ent,4,10,5,0.5999318346,0.6953752455,,,,
8,clust-ent,5,10,5,0.5806074201,0.663932816,,,,
8,clust-ent,6,10,5,0.6382718801,0.7205199629,,,,
8,clust-ent,7,10,5,0.6272470869,0.7231870623,,,,
8,clust-ent,8,10,5,0.6126022611,0.7147906684,,,,
8,clust-ent,9,10,5,0.619401805,0.710199984,,,,
8,clust-ent,10,10,5,0.620891692,0.6960523798,,,,
8,clust-ent,11,10,5,0.6601743337,0.7513012093,,,,
8,clust-ent,12,10,5,0.6217135982,0.7325569688,,,,
8,clust-ent,13,10,5,0.672905619,0.7590431114,,,,
8,clust-ent,14,10,5,0.6583226853,0.7651889027,,,,
8,clust-ent,15,10,5,0.6455302734,0.7547082912,,,,
8,clust-ent,16,10,5,0.643371914,0.7256194103,,,,
8,clust-ent,17,10,5,0.6116073753,0.7453100034,,,,
8,clust-ent,18,10,5,0.6283617188,0.75013742,,,,
8,clust-ent,19,10,5,0.6568835189,0.750169011,,,,
8,clust-ent,20,10,5,0.5822478386,0.7209796651,,,,
8,clust-ent,21,10,5,0.6245615136,0.7272746226,,,,
8,clust-ent,22,10,5,0.6087868675,0.7546446574,,,,
8,clust-ent,23,10,5,0.5928172498,0.7243108359,,,,
8,clust-ent,24,10,5,0.6268141109,0.7317590873,,,,
8,clust-ent,25,10,5,0.6494016508,0.7749671734,,,,
8,clust-ent,26,10,5,0.6472634297,0.7570536778,,,,
8,clust-ent,27,10,5,0.6101808893,0.7525026122,,,,
8,clust-ent,28,10,5,0.6636876002,0.7642227133,,,,
8,clust-ent,29,10,5,0.6586120603,0.7595213043,,,,
8,clust-ent,30,10,5,0.4777887987,0.639919743,,,,
8,cond-ent,1,10,5,0.5194588978,0.588212451,,,,
8,cond-ent,2,10,5,0.4899374433,0.6872153052,,,,
8,cond-ent,3,10,5,0.4464258686,0.6619274135,,,,
8,cond-ent,4,10,5,0.381916549,0.6825847592,,,,
8,cond-ent,5,10,5,0.3918625485,0.6680724272,,,,
8,cond-ent,6,10,5,0.4294816637,0.633629786,,,,
8,cond-ent,7,10,5,0.2723954475,0.660451445,,,,
8,cond-ent,8,10,5,0.2624754219,0.5847210143,,,,
8,cond-ent,9,10,5,0.3271899762,0.6736440291,,,,
8,cond-ent,10,10,5,0.3047314434,0.6448447454,,,,
8,cond-ent,11,10,5,0.2521576018,0.5624979745,,,,
8,cond-ent,12,10,5,0.3029778276,0.6357189029,,,,
8,cond-ent,13,10,5,0.3317262688,0.6929699387,,,,
8,cond-ent,14,10,5,0.2836442315,0.5864444697,,,,
8,cond-ent,15,10,5,0.3665933653,0.613973891,,,,
8,cond-ent,16,10,5,0.213328024,0.562855285,,,,
8,cond-ent,17,10,5,0.3413035029,0.5984483419,,,,
8,cond-ent,18,10,5,0.3419415022,0.639585368,,,,
8,cond-ent,19,10,5,0.3207849747,0.6045645242,,,,
8,cond-ent,20,10,5,0.3741058352,0.6301746665,,,,
8,cond-ent,21,10,5,0.2591970815,0.5835875114,,,,
8,cond-ent,22,10,5,0.390594257,0.6642706939,,,,
8,cond-ent,23,10,5,0.3226274942,0.5986887451,,,,
8,cond-ent,24,10,5,0.3415268729,0.6125007493,,,,
8,cond-ent,25,10,5,0.3741664515,0.5412638443,,,,
8,cond-ent,26,10,5,0.384556493,0.6189648732,,,,
8,cond-ent,27,10,5,0.4087113873,0.6224131642,,,,
8,cond-ent,28,10,5,0.3838856931,0.6173263279,,,,
8,cond-ent,29,10,5,0.4184746765,0.6094053634,,,,
8,cond-ent,30,10,5,0.3862458206,0.6501411732,,,,
8,joint-ent,1,10,5,0.5890904758,0.6762277041,,,,
8,joint-ent,2,10,5,0.5676939683,0.6739357408,,,,
8,joint-ent,3,10,5,0.5940075737,0.674334917,,,,
8,joint-ent,4,10,5,0.5632571085,0.673513911,,,,
8,joint-ent,5,10,5,0.6034027568,0.6924953434,,,,
8,joint-ent,6,10,5,0.6499781147,0.7343266972,,,,
8,joint-ent,7,10,5,0.627729741,0.7385875669,,,,
8,joint-ent,8,10,5,0.5157515156,0.6708290232,,,,
8,joint-ent,9,10,5,0.5757608424,0.7108524087,,,,
8,joint-ent,10,10,5,0.6050797246,0.770865638,,,,
8,joint-ent,11,10,5,0.5856466533,0.7333194425,,,,
8,joint-ent,12,10,5,0.5826856237,0.734000255,,,,
8,joint-ent,13,10,5,0.5565091997,0.7370364916,,,,
8,joint-ent,14,10,5,0.5278620797,0.7089778874,,,,
8,joint-ent,15,10,5,0.5211329582,0.7327084342,,,,
8,joint-ent,16,10,5,0.5795150174,0.7426033556,,,,
8,joint-ent,17,10,5,0.5854034358,0.6847745115,,,,
8,joint-ent,18,10,5,0.5565700157,0.7510087877,,,,
8,joint-ent,19,10,5,0.4969665536,0.7281456471,,,,
8,joint-ent,20,10,5,0.5493501596,0.7362050064,,,,
8,joint-ent,21,10,5,0.5110833098,0.7558238129,,,,
8,joint-ent,22,10,5,0.4337840314,0.7172568334,,,,
8,joint-ent,23,10,5,0.5429303698,0.7664720601,,,,
8,joint-ent,24,10,5,0.5768483726,0.7511047862,,,,
8,joint-ent,25,10,5,0.4023663318,0.7166910827,,,,
8,joint-ent,26,10,5,0.5216017695,0.6557643279,,,,
8,joint-ent,27,10,5,0.5203005125,0.6862510842,,,,
8,joint-ent,28,10,5,0.4233274807,0.6661274378,,,,
8,joint-ent,29,10,5,0.5247122766,0.6666288833,,,,
8,joint-ent,30,10,5,0.4859933521,0.691624968,,,,
8,ment-ent,1,10,5,0.5724350367,0.6524206441,,,,
8,ment-ent,2,10,5,0.6047829755,0.6668736142,,,,
8,ment-ent,3,10,5,0.6194517218,0.7021070645,,,,
8,ment-ent,4,10,5,0.6281420641,0.7200432041,,,,
8,ment-ent,5,10,5,0.642143511,0.749647845,,,,
8,ment-ent,6,10,5,0.6645634732,0.7706020361,,,,
8,ment-ent,7,10,5,0.6737558643,0.7897277754,,,,
8,ment-ent,8,10,5,0.6880158966,0.7934049726,,,,
8,ment-ent,9,10,5,0.6803608333,0.8015146286,,,,
8,ment-ent,10,10,5,0.6917698247,0.8049722116,,,,
8,ment-ent,11,10,5,0.696560919,0.8131527639,,,,
8,ment-ent,12,10,5,0.6930753824,0.806858615,,,,
8,ment-ent,13,10,5,0.7022978914,0.8202103157,,,,
8,ment-ent,14,10,5,0.6852671009,0.8078135329,,,,
8,ment-ent,15,10,5,0.6906153987,0.8144923494,,,,
8,ment-ent,16,10,5,0.7080736834,0.8287484358,,,,
8,ment-ent,17,10,5,0.7227310674,0.8211886934,,,,
8,ment-ent,18,10,5,0.6908521551,0.8232980115,,,,
8,ment-ent,19,10,5,0.7066374325,0.818789253,,,,
8,ment-ent,20,10,5,0.6929702486,0.7922630938,,,,
8,ment-ent,21,10,5,0.7047449777,0.8211093914,,,,
8,ment-ent,22,10,5,0.6965821186,0.8232434192,,,,
8,ment-ent,23,10,5,0.6783421797,0.8239600598,,,,
8,ment-ent,24,10,5,0.7166214812,0.8321311542,,,,
8,ment-ent,25,10,5,0.7129373584,0.826131323,,,,
8,ment-ent,26,10,5,0.7136949707,0.8263938407,,,,
8,ment-ent,27,10,5,0.7077512708,0.8186103146,,,,
8,ment-ent,28,10,5,0.7068904297,0.8368437662,,,,
8,ment-ent,29,10,5,0.7255848808,0.8284324979,,,,
8,ment-ent,30,10,5,0.7009940447,0.8332723834,,,,
8,mixed-ent,1,10,5,0.6134143005914019,0.6919936924745854,,,,
8,mixed-ent,2,10,5,0.5809436057131446,0.665545971017338,,,,
8,mixed-ent,3,10,5,0.5973838362206526,0.6511790137977466,,,,
8,mixed-ent,4,10,5,0.6470882476685901,0.7349631006640761,,,,
8,mixed-ent,5,10,5,0.5936516428570083,0.6755721880072864,,,,
8,mixed-ent,6,10,5,0.6356286065180345,0.7117221039612791,,,,
8,mixed-ent,7,10,5,0.6592840460147436,0.7576754170030918,,,,
8,mixed-ent,8,10,5,0.6895533134257272,0.7915297160407349,,,,
8,mixed-ent,9,10,5,0.6522163852038257,0.755384230515567,,,,
8,mixed-ent,10,10,5,0.7011957558444187,0.7997115519152738,,,,
8,mixed-ent,11,10,5,0.7049176348651537,0.8143563835385749,,,,
8,mixed-ent,12,10,5,0.7170118201579038,0.8135671713917525,,,,
8,mixed-ent,13,10,5,0.6940537746800457,0.7940578896319362,,,,
8,mixed-ent,14,10,5,0.7048672777302999,0.806749347953372,,,,
8,mixed-ent,15,10,5,0.6902183417458491,0.7942771592024509,,,,
8,mixed-ent,16,10,5,0.7008747363664586,0.8115844630424967,,,,
8,mixed-ent,17,10,5,0.6229553318085106,0.7246827471792511,,,,
8,mixed-ent,18,10,5,0.6989104442661169,0.8106882798883697,,,,
8,mixed-ent,19,10,5,0.697039924036695,0.8052528087112042,,,,
8,mixed-ent,20,10,5,0.7086607750696845,0.812990667253767,,,,
8,mixed-ent,21,10,5,0.6660898754529536,0.7987910026340225,,,,
8,mixed-ent,22,10,5,0.6799410769318293,0.8034476647108757,,,,
8,mixed-ent,23,10,5,0.6954745330853912,0.8179505402259782,,,,
8,mixed-ent,24,10,5,0.6887736864256374,0.825914117362176,,,,
8,mixed-ent,25,10,5,0.5957374742335876,0.8227358740106211,,,,
8,mixed-ent,26,10,5,0.6242169588659691,0.8106400247352555,,,,
8,mixed-ent,27,10,5,0.6974521566313618,0.8263201072493347,,,,
8,mixed-ent,28,10,5,0.6974160802738015,0.8199482381047183,,,,
8,mixed-ent,29,10,5,0.7087391033518355,0.8244684154951447,,,,
8,mixed-ent,30,10,5,0.6732245225214335,0.8070880370771947,,,,
8,random,1,10,5,0.6271343546,0.7136249564,,,,
8,random,2,10,5,0.5902244489,0.6484687084,,,,
8,random,3,10,5,0.6365628205,0.7254161204,,,,
8,random,4,10,5,0.6054271128,0.6847931719,,,,
8,random,5,10,5,0.633905463,0.7223918605,,,,
8,random,6,10,5,0.6410018215,0.7220704875,,,,
8,random,7,10,5,0.6608251501,0.7614372845,,,,
8,random,8,10,5,0.6652553288,0.7712848853,,,,
8,random,9,10,5,0.6554303375,0.772276574,,,,
8,random,10,10,5,0.6917780078,0.8076546341,,,,
8,random,11,10,5,0.6710386796,0.7894731107,,,,
8,random,12,10,5,0.6985194194,0.8026450281,,,,
8,random,13,10,5,0.6838915774,0.7917900095,,,,
8,random,14,10,5,0.6959662294,0.807078854,,,,
8,random,15,10,5,0.7007940182,0.818685263,,,,
8,random,16,10,5,0.6853686129,0.7995810207,,,,
8,random,17,10,5,0.7053306125,0.8117598932,,,,
8,random,18,10,5,0.7082074656,0.8154596465,,,,
8,random,19,10,5,0.7066409905,0.8158331949,,,,
8,random,20,10,5,0.7002952311,0.8146604171,,,,
8,random,21,10,5,0.7034638,0.8142947903,,,,
8,random,22,10,5,0.6973105167,0.7960103296,,,,
8,random,23,10,5,0.7064959103,0.8161851682,,,,
8,random,24,10,5,0.6936461404,0.8121354808,,,,
8,random,25,10,5,0.7128524242,0.8141930643,,,,
8,random,26,10,5,0.6924874842,0.8047159979,,,,
8,random,27,10,5,0.7171781942,0.8235329949,,,,
8,random,28,10,5,0.6850715619,0.7896065198,,,,
8,random,29,10,5,0.7050679776,0.818829822,,,,
8,random,30,10,5,0.6044960233,0.8120534857,,,,
8,bandit,1,10,10,0.5769155582526923,0.6489544672761837,,,,
8,bandit,2,10,10,0.49676715597496296,0.5668240273482013,,,,
8,bandit,3,10,10,0.5964074221980554,0.6736444479420792,,,,
8,bandit,4,10,10,0.6329373906408245,0.7160669504869656,,,,
8,bandit,5,10,10,0.6493425216936267,0.7386591098216494,,,,
8,bandit,6,10,10,0.641766972894043,0.7334793308197683,,,,
8,bandit,7,10,10,0.671408138714947,0.7761326260534448,,,,
8,bandit,8,10,10,0.6736082207883008,0.791003136072985,,,,
8,bandit,9,10,10,0.6334295877293616,0.7596592299308227,,,,
8,bandit,10,10,10,0.614775712254374,0.7777837599198872,,,,
8,bandit,11,10,10,0.6534244009460254,0.7864792577020022,,,,
8,bandit,12,10,10,0.6072820846615671,0.7772132238739737,,,,
