,Confidence,Effective Proportion,Average Accuracy,$\Delta$ Accuracy,Test Needed
947,0.95,$\rho=0.85$,80.0,9.159999999999997,34
948,0.95,$\rho=0.85$,80.0,9.2,34
949,0.95,$\rho=0.85$,80.0,9.239999999999998,34
950,0.95,$\rho=0.85$,80.0,9.279999999999998,34
951,0.95,$\rho=0.85$,80.0,9.319999999999999,34
952,0.95,$\rho=0.85$,80.0,9.359999999999998,32
953,0.95,$\rho=0.85$,80.0,9.399999999999997,33
954,0.95,$\rho=0.85$,80.0,9.439999999999998,33
955,0.95,$\rho=0.85$,80.0,9.479999999999999,33
956,0.95,$\rho=0.85$,80.0,9.519999999999998,33
957,0.95,$\rho=0.85$,80.0,9.559999999999997,33
958,0.95,$\rho=0.85$,80.0,9.599999999999998,32
959,0.95,$\rho=0.85$,80.0,9.639999999999997,32
960,0.95,$\rho=0.85$,80.0,9.679999999999998,32
961,0.95,$\rho=0.85$,80.0,9.719999999999999,30
962,0.95,$\rho=0.85$,80.0,9.759999999999998,31
963,0.95,$\rho=0.85$,80.0,9.799999999999997,30
964,0.95,$\rho=0.85$,80.0,9.839999999999998,30
965,0.95,$\rho=0.85$,80.0,9.879999999999997,30
966,0.95,$\rho=0.85$,80.0,9.919999999999998,29
967,0.95,$\rho=0.85$,80.0,9.959999999999997,30
968,0.95,$\rho=0.85$,80.0,9.999999999999998,29
969,0.95,$\rho=0.85$,80.0,10.039999999999997,29
970,0.95,$\rho=0.85$,80.0,10.079999999999997,28
971,0.95,$\rho=0.85$,80.0,10.119999999999997,28
972,0.95,$\rho=0.85$,80.0,10.159999999999998,29
973,0.95,$\rho=0.85$,80.0,10.199999999999998,29
974,0.95,$\rho=0.85$,80.0,10.239999999999998,29
975,0.95,$\rho=0.85$,80.0,10.279999999999998,27
976,0.95,$\rho=0.85$,80.0,10.319999999999997,27
977,0.95,$\rho=0.85$,80.0,10.359999999999998,27
978,0.95,$\rho=0.85$,80.0,10.399999999999999,27
979,0.95,$\rho=0.85$,80.0,10.439999999999998,28
980,0.95,$\rho=0.85$,80.0,10.479999999999997,27
981,0.95,$\rho=0.85$,80.0,10.519999999999998,27
982,0.95,$\rho=0.85$,80.0,10.559999999999997,27
983,0.95,$\rho=0.85$,80.0,10.599999999999998,27
984,0.95,$\rho=0.85$,80.0,10.639999999999999,27
985,0.95,$\rho=0.85$,80.0,10.679999999999998,26
986,0.95,$\rho=0.85$,80.0,10.719999999999997,26
987,0.95,$\rho=0.85$,80.0,10.759999999999998,25
988,0.95,$\rho=0.85$,80.0,10.799999999999997,25
989,0.95,$\rho=0.85$,80.0,10.839999999999998,26
990,0.95,$\rho=0.85$,80.0,10.879999999999997,26
991,0.95,$\rho=0.85$,80.0,10.919999999999998,25
992,0.95,$\rho=0.85$,80.0,10.959999999999997,25
993,0.95,$\rho=0.85$,80.0,10.999999999999996,25
994,0.95,$\rho=0.85$,80.0,11.039999999999997,26
995,0.95,$\rho=0.85$,80.0,11.079999999999998,23
996,0.95,$\rho=0.85$,80.0,11.119999999999997,24
997,0.95,$\rho=0.85$,80.0,11.159999999999998,23
998,0.95,$\rho=0.85$,80.0,11.199999999999998,22
999,0.95,$\rho=0.85$,80.0,11.239999999999997,23
1000,0.95,$\rho=0.85$,80.0,11.279999999999998,23
1001,0.95,$\rho=0.85$,80.0,11.319999999999999,23
1002,0.95,$\rho=0.85$,80.0,11.359999999999998,22
1003,0.95,$\rho=0.85$,80.0,11.399999999999997,22
1004,0.95,$\rho=0.85$,80.0,11.439999999999998,23
1005,0.95,$\rho=0.85$,80.0,11.479999999999997,22
1006,0.95,$\rho=0.85$,80.0,11.519999999999996,22
1007,0.95,$\rho=0.85$,80.0,11.559999999999999,22
1008,0.95,$\rho=0.85$,80.0,11.599999999999998,22
1009,0.95,$\rho=0.85$,80.0,11.639999999999997,21
1010,0.95,$\rho=0.85$,80.0,11.679999999999998,22
1011,0.95,$\rho=0.85$,80.0,11.719999999999997,21
1012,0.95,$\rho=0.85$,80.0,11.759999999999996,22
1013,0.95,$\rho=0.85$,80.0,11.799999999999997,22
1014,0.95,$\rho=0.85$,80.0,11.839999999999998,22
1015,0.95,$\rho=0.85$,80.0,11.879999999999997,21
1016,0.95,$\rho=0.85$,80.0,11.919999999999998,22
1017,0.95,$\rho=0.85$,80.0,11.959999999999997,21
1018,0.95,$\rho=0.85$,80.0,11.999999999999996,21
1019,0.95,$\rho=0.85$,80.0,12.039999999999997,21
1020,0.95,$\rho=0.85$,80.0,12.079999999999998,20
1021,0.95,$\rho=0.85$,80.0,12.119999999999997,20
1022,0.95,$\rho=0.85$,80.0,12.159999999999997,21
1023,0.95,$\rho=0.85$,80.0,12.199999999999998,20
1024,0.95,$\rho=0.85$,80.0,12.239999999999997,21
1025,0.95,$\rho=0.85$,80.0,12.279999999999998,20
1026,0.95,$\rho=0.85$,80.0,12.319999999999997,20
1027,0.95,$\rho=0.85$,80.0,12.359999999999998,20
1028,0.95,$\rho=0.85$,80.0,12.399999999999997,19
1029,0.95,$\rho=0.85$,80.0,12.439999999999998,20
1030,0.95,$\rho=0.85$,80.0,12.479999999999997,19
1031,0.95,$\rho=0.85$,80.0,12.519999999999998,20
1032,0.95,$\rho=0.85$,80.0,12.559999999999997,19
1033,0.95,$\rho=0.85$,80.0,12.599999999999998,19
1034,0.95,$\rho=0.85$,80.0,12.639999999999999,19
1035,0.95,$\rho=0.85$,80.0,12.679999999999996,19
1036,0.95,$\rho=0.85$,80.0,12.719999999999999,18
1037,0.95,$\rho=0.85$,80.0,12.759999999999996,18
1038,0.95,$\rho=0.85$,80.0,12.799999999999997,19
1039,0.95,$\rho=0.85$,80.0,12.839999999999996,18
1040,0.95,$\rho=0.85$,80.0,12.879999999999997,18
1041,0.95,$\rho=0.85$,80.0,12.919999999999998,19
1042,0.95,$\rho=0.85$,80.0,12.959999999999997,17
1043,0.95,$\rho=0.85$,80.0,12.999999999999998,18
1044,0.95,$\rho=0.85$,80.0,13.039999999999996,18
1045,0.95,$\rho=0.85$,80.0,13.079999999999997,18
1046,0.95,$\rho=0.85$,80.0,13.119999999999997,16
1047,0.95,$\rho=0.85$,80.0,13.159999999999997,18
1048,0.95,$\rho=0.85$,80.0,13.199999999999998,18
1049,0.95,$\rho=0.85$,80.0,13.239999999999997,17
1050,0.95,$\rho=0.85$,80.0,13.279999999999998,16
1051,0.95,$\rho=0.85$,80.0,13.319999999999995,16
1052,0.95,$\rho=0.85$,80.0,13.359999999999998,16
1053,0.95,$\rho=0.85$,80.0,13.399999999999999,16
1054,0.95,$\rho=0.85$,80.0,13.439999999999996,16
1055,0.95,$\rho=0.85$,80.0,13.479999999999997,16
1056,0.95,$\rho=0.85$,80.0,13.519999999999996,17
1057,0.95,$\rho=0.85$,80.0,13.559999999999997,16
1058,0.95,$\rho=0.85$,80.0,13.599999999999998,15
1059,0.95,$\rho=0.85$,80.0,13.639999999999997,16
1060,0.95,$\rho=0.85$,80.0,13.679999999999998,15
1061,0.95,$\rho=0.85$,80.0,13.719999999999995,16
1062,0.95,$\rho=0.85$,80.0,13.759999999999998,16
1063,0.95,$\rho=0.85$,80.0,13.799999999999995,15
1064,0.95,$\rho=0.85$,80.0,13.839999999999996,16
1065,0.95,$\rho=0.85$,80.0,13.879999999999997,16
1066,0.95,$\rho=0.85$,80.0,13.919999999999996,15
1067,0.95,$\rho=0.85$,80.0,13.959999999999997,15
1068,0.95,$\rho=0.85$,80.0,13.999999999999996,15
1069,0.95,$\rho=0.85$,80.0,14.039999999999997,15
1070,0.95,$\rho=0.85$,80.0,14.079999999999998,15
1071,0.95,$\rho=0.85$,80.0,14.119999999999996,15
1072,0.95,$\rho=0.85$,80.0,14.159999999999998,15
1073,0.95,$\rho=0.85$,80.0,14.199999999999996,14
1074,0.95,$\rho=0.85$,80.0,14.239999999999997,15
1075,0.95,$\rho=0.85$,80.0,14.279999999999996,14
1076,0.95,$\rho=0.85$,80.0,14.319999999999997,15
1077,0.95,$\rho=0.85$,80.0,14.359999999999998,15
1078,0.95,$\rho=0.85$,80.0,14.399999999999997,14
1079,0.95,$\rho=0.85$,80.0,14.439999999999998,14
1080,0.95,$\rho=0.85$,80.0,14.479999999999995,14
1081,0.95,$\rho=0.85$,80.0,14.519999999999996,13
1082,0.95,$\rho=0.85$,80.0,14.559999999999999,14
1083,0.95,$\rho=0.85$,80.0,14.599999999999996,15
1084,0.95,$\rho=0.85$,80.0,14.639999999999997,14
1085,0.95,$\rho=0.85$,80.0,14.679999999999996,15
1086,0.95,$\rho=0.85$,80.0,14.719999999999997,14
1087,0.95,$\rho=0.85$,80.0,14.759999999999994,14
1088,0.95,$\rho=0.85$,80.0,14.799999999999997,14
1089,0.95,$\rho=0.85$,80.0,14.839999999999998,14
1090,0.95,$\rho=0.85$,80.0,14.879999999999995,13
1091,0.95,$\rho=0.85$,80.0,14.919999999999996,13
1092,0.95,$\rho=0.85$,80.0,14.959999999999996,14
1093,0.95,$\rho=0.85$,80.0,14.999999999999996,13
1094,0.95,$\rho=0.85$,80.0,15.039999999999997,13
1095,0.95,$\rho=0.85$,80.0,15.079999999999997,13
1096,0.95,$\rho=0.85$,80.0,15.119999999999997,13
1097,0.95,$\rho=0.85$,80.0,15.159999999999997,13
1098,0.95,$\rho=0.85$,80.0,15.199999999999998,13
1099,0.95,$\rho=0.85$,80.0,15.239999999999995,14
1100,0.95,$\rho=0.85$,80.0,15.279999999999996,13
1101,0.95,$\rho=0.85$,80.0,15.319999999999997,13
1102,0.95,$\rho=0.85$,80.0,15.359999999999996,13
1103,0.95,$\rho=0.85$,80.0,15.399999999999997,13
1104,0.95,$\rho=0.85$,80.0,15.439999999999996,13
1105,0.95,$\rho=0.85$,80.0,15.479999999999997,13
1106,0.95,$\rho=0.85$,80.0,15.519999999999998,13
1107,0.95,$\rho=0.85$,80.0,15.559999999999995,13
1108,0.95,$\rho=0.85$,80.0,15.599999999999998,12
1109,0.95,$\rho=0.85$,80.0,15.639999999999995,12
1110,0.95,$\rho=0.85$,80.0,15.679999999999996,13
1111,0.95,$\rho=0.85$,80.0,15.719999999999997,13
1112,0.95,$\rho=0.85$,80.0,15.759999999999996,12
1113,0.95,$\rho=0.85$,80.0,15.799999999999997,12
1114,0.95,$\rho=0.85$,80.0,15.839999999999996,13
1115,0.95,$\rho=0.85$,80.0,15.879999999999997,12
1116,0.95,$\rho=0.85$,80.0,15.919999999999995,12
1117,0.95,$\rho=0.85$,80.0,15.959999999999997,12
1118,0.95,$\rho=0.85$,80.0,15.999999999999998,12
1119,0.95,$\rho=0.85$,80.0,16.039999999999996,12
1120,0.95,$\rho=0.85$,80.0,16.08,12
1121,0.95,$\rho=0.85$,80.0,16.119999999999994,12
1122,0.95,$\rho=0.85$,80.0,16.159999999999997,12
1123,0.95,$\rho=0.85$,80.0,16.2,12
1124,0.95,$\rho=0.85$,80.0,16.239999999999995,12
1125,0.95,$\rho=0.85$,80.0,16.279999999999998,12
1126,0.95,$\rho=0.85$,80.0,16.319999999999997,12
1127,0.95,$\rho=0.85$,80.0,16.359999999999996,12
1128,0.95,$\rho=0.85$,80.0,16.399999999999995,12
1129,0.95,$\rho=0.85$,80.0,16.439999999999998,11
1130,0.95,$\rho=0.85$,80.0,16.479999999999997,11
1131,0.95,$\rho=0.85$,80.0,16.519999999999996,11
1132,0.95,$\rho=0.85$,80.0,16.559999999999995,11
1133,0.95,$\rho=0.85$,80.0,16.599999999999994,12
1134,0.95,$\rho=0.85$,80.0,16.639999999999997,12
1135,0.95,$\rho=0.85$,80.0,16.679999999999996,11
1136,0.95,$\rho=0.85$,80.0,16.719999999999995,11
1137,0.95,$\rho=0.85$,80.0,16.759999999999998,11
1138,0.95,$\rho=0.85$,80.0,16.799999999999997,11
1139,0.95,$\rho=0.85$,80.0,16.839999999999996,11
1140,0.95,$\rho=0.85$,80.0,16.879999999999995,11
1141,0.95,$\rho=0.85$,80.0,16.919999999999995,11
1142,0.95,$\rho=0.85$,80.0,16.959999999999997,11
1143,0.95,$\rho=0.85$,80.0,16.999999999999996,11
1144,0.95,$\rho=0.85$,80.0,17.039999999999996,11
1145,0.95,$\rho=0.85$,80.0,17.079999999999995,11
1146,0.95,$\rho=0.85$,80.0,17.119999999999997,11
1147,0.95,$\rho=0.85$,80.0,17.159999999999997,11
1148,0.95,$\rho=0.85$,80.0,17.199999999999996,10
1149,0.95,$\rho=0.85$,80.0,17.24,10
1150,0.95,$\rho=0.85$,80.0,17.279999999999994,10
1151,0.95,$\rho=0.85$,80.0,17.319999999999997,10
1152,0.95,$\rho=0.85$,80.0,17.359999999999996,9
1153,0.95,$\rho=0.85$,80.0,17.399999999999995,9
1154,0.95,$\rho=0.85$,80.0,17.439999999999998,9
1155,0.95,$\rho=0.85$,80.0,17.479999999999997,9
1156,0.95,$\rho=0.25$,50.0,1.0,14063
1157,0.95,$\rho=0.25$,50.0,1.0999999999999999,11426
1158,0.95,$\rho=0.25$,50.0,1.2,9369
1159,0.95,$\rho=0.25$,50.0,1.3,8252
1160,0.95,$\rho=0.25$,50.0,1.4000000000000001,7233
1161,0.95,$\rho=0.25$,50.0,1.5,6099
1162,0.95,$\rho=0.25$,50.0,1.6,5566
1163,0.95,$\rho=0.25$,50.0,1.7000000000000002,4886
1164,0.95,$\rho=0.25$,50.0,1.8000000000000003,4300
1165,0.95,$\rho=0.25$,50.0,1.9,3771
1166,0.95,$\rho=0.25$,50.0,2.0,3459
1167,0.95,$\rho=0.25$,50.0,2.1,3174
1168,0.95,$\rho=0.25$,50.0,2.1999999999999997,2936
1169,0.95,$\rho=0.25$,50.0,2.3,2539
1170,0.95,$\rho=0.25$,50.0,2.4,2424
1171,0.95,$\rho=0.25$,50.0,2.5,2141
1172,0.95,$\rho=0.25$,80.0,0.9999999999999999,8777
1173,0.95,$\rho=0.25$,50.0,2.6,2137
1174,0.95,$\rho=0.25$,80.0,1.0399999999999998,7982
1175,0.95,$\rho=0.25$,50.0,2.7,1940
1176,0.95,$\rho=0.25$,80.0,1.0799999999999996,7542
1177,0.95,$\rho=0.25$,50.0,2.8000000000000003,1750
1178,0.95,$\rho=0.25$,80.0,1.1199999999999999,7005
1179,0.95,$\rho=0.25$,50.0,2.9000000000000004,1651
1180,0.95,$\rho=0.25$,80.0,1.1599999999999997,6860
1181,0.95,$\rho=0.25$,50.0,3.0,1661
1182,0.95,$\rho=0.25$,80.0,1.1999999999999997,5904
1183,0.95,$\rho=0.25$,50.0,3.1,1460
1184,0.95,$\rho=0.25$,80.0,1.2399999999999998,5920
1185,0.95,$\rho=0.25$,50.0,3.2,1361
1186,0.95,$\rho=0.25$,80.0,1.2799999999999998,5359
1187,0.95,$\rho=0.25$,50.0,3.3000000000000003,1319
1188,0.95,$\rho=0.25$,80.0,1.3199999999999996,5286
1189,0.95,$\rho=0.25$,50.0,3.4000000000000004,1251
1190,0.95,$\rho=0.25$,80.0,1.3599999999999997,5078
1191,0.95,$\rho=0.25$,50.0,3.5000000000000004,1151
1192,0.95,$\rho=0.25$,80.0,1.3999999999999997,4694
1193,0.95,$\rho=0.25$,50.0,3.6000000000000005,1093
1194,0.95,$\rho=0.25$,80.0,1.4399999999999995,4280
1195,0.95,$\rho=0.25$,50.0,3.6999999999999997,1031
1196,0.95,$\rho=0.25$,80.0,1.4799999999999998,3994
1197,0.95,$\rho=0.25$,50.0,3.8,972
1198,0.95,$\rho=0.25$,80.0,1.5199999999999996,3908
1199,0.95,$\rho=0.25$,50.0,3.9,959
1200,0.95,$\rho=0.25$,80.0,1.5599999999999996,3593
1201,0.95,$\rho=0.25$,50.0,4.0,871
1202,0.95,$\rho=0.25$,80.0,1.5999999999999996,3552
1203,0.95,$\rho=0.25$,50.0,4.1000000000000005,834
1204,0.95,$\rho=0.25$,80.0,1.6399999999999997,3522
1205,0.95,$\rho=0.25$,50.0,4.2,832
1206,0.95,$\rho=0.25$,80.0,1.6799999999999995,3158
1207,0.95,$\rho=0.25$,50.0,4.300000000000001,767
1208,0.95,$\rho=0.25$,80.0,1.7199999999999998,2984
1209,0.95,$\rho=0.25$,50.0,4.3999999999999995,751
1210,0.95,$\rho=0.25$,80.0,1.7599999999999998,2849
1211,0.95,$\rho=0.25$,50.0,4.5,707
1212,0.95,$\rho=0.25$,80.0,1.7999999999999996,2777
1213,0.95,$\rho=0.25$,50.0,4.6,683
1214,0.95,$\rho=0.25$,80.0,1.8399999999999996,2646
1215,0.95,$\rho=0.25$,50.0,4.7,651
1216,0.95,$\rho=0.25$,80.0,1.8799999999999997,2483
1217,0.95,$\rho=0.25$,50.0,4.8,622
1218,0.95,$\rho=0.25$,80.0,1.9199999999999995,2431
1219,0.95,$\rho=0.25$,50.0,4.9,590
1220,0.95,$\rho=0.25$,80.0,1.9599999999999995,2369
1221,0.95,$\rho=0.25$,50.0,5.0,587
1222,0.95,$\rho=0.25$,80.0,1.9999999999999998,2204
1223,0.95,$\rho=0.25$,50.0,5.1000000000000005,568
1224,0.95,$\rho=0.25$,80.0,2.0399999999999996,2142
1225,0.95,$\rho=0.25$,50.0,5.2,523
1226,0.95,$\rho=0.25$,80.0,2.0799999999999996,2116
1227,0.95,$\rho=0.25$,50.0,5.3,507
1228,0.95,$\rho=0.25$,80.0,2.1199999999999997,1953
1229,0.95,$\rho=0.25$,50.0,5.4,513
1230,0.95,$\rho=0.25$,80.0,2.1599999999999993,1922
1231,0.95,$\rho=0.25$,50.0,5.5,461
1232,0.95,$\rho=0.25$,80.0,2.1999999999999997,1905
1233,0.95,$\rho=0.25$,50.0,5.6000000000000005,489
1234,0.95,$\rho=0.25$,80.0,2.2399999999999998,1709
1235,0.95,$\rho=0.25$,50.0,5.7,437
1236,0.95,$\rho=0.25$,80.0,2.2799999999999994,1732
1237,0.95,$\rho=0.25$,50.0,5.800000000000001,433
1238,0.95,$\rho=0.25$,80.0,2.3199999999999994,1654
1239,0.95,$\rho=0.25$,50.0,5.9,403
1240,0.95,$\rho=0.25$,80.0,2.3599999999999994,1648
1241,0.95,$\rho=0.25$,50.0,6.0,391
1242,0.95,$\rho=0.25$,80.0,2.3999999999999995,1597
1243,0.95,$\rho=0.25$,50.0,6.1,387
1244,0.95,$\rho=0.25$,80.0,2.4399999999999995,1521
1245,0.95,$\rho=0.25$,50.0,6.2,387
1246,0.95,$\rho=0.25$,80.0,2.4799999999999995,1493
1247,0.95,$\rho=0.25$,50.0,6.3,369
1248,0.95,$\rho=0.25$,80.0,2.519999999999999,1466
1249,0.95,$\rho=0.25$,50.0,6.4,354
1250,0.95,$\rho=0.25$,80.0,2.5599999999999996,1397
1251,0.95,$\rho=0.25$,50.0,6.5,345
1252,0.95,$\rho=0.25$,80.0,2.5999999999999996,1311
1253,0.95,$\rho=0.25$,50.0,6.6000000000000005,336
1254,0.95,$\rho=0.25$,80.0,2.6399999999999992,1319
1255,0.95,$\rho=0.25$,50.0,6.7,343
1256,0.95,$\rho=0.25$,80.0,2.6799999999999993,1254
1257,0.95,$\rho=0.25$,50.0,6.800000000000001,330
1258,0.95,$\rho=0.25$,80.0,2.7199999999999993,1218
1259,0.95,$\rho=0.25$,50.0,6.9,315
1260,0.95,$\rho=0.25$,80.0,2.7599999999999993,1234
1261,0.95,$\rho=0.25$,50.0,7.000000000000001,293
1262,0.95,$\rho=0.25$,80.0,2.7999999999999994,1179
1263,0.95,$\rho=0.25$,50.0,7.1000000000000005,300
1264,0.95,$\rho=0.25$,80.0,2.8399999999999994,1144
1265,0.95,$\rho=0.25$,50.0,7.200000000000001,283
1266,0.95,$\rho=0.25$,80.0,2.879999999999999,1117
1267,0.95,$\rho=0.25$,50.0,7.3,268
1268,0.95,$\rho=0.25$,80.0,2.9199999999999995,1100
1269,0.95,$\rho=0.25$,50.0,7.3999999999999995,268
1270,0.95,$\rho=0.25$,80.0,2.9599999999999995,1075
1271,0.95,$\rho=0.25$,50.0,7.5,265
1272,0.95,$\rho=0.25$,80.0,2.999999999999999,1047
1273,0.95,$\rho=0.25$,50.0,7.6,257
1274,0.95,$\rho=0.25$,80.0,3.039999999999999,1014
1275,0.95,$\rho=0.25$,50.0,7.7,250
1276,0.95,$\rho=0.25$,80.0,3.079999999999999,927
1277,0.95,$\rho=0.25$,50.0,7.8,238
1278,0.95,$\rho=0.25$,80.0,3.119999999999999,938
1279,0.95,$\rho=0.25$,50.0,7.9,232
1280,0.95,$\rho=0.25$,80.0,3.1599999999999997,919
1281,0.95,$\rho=0.25$,50.0,8.0,234
1282,0.95,$\rho=0.25$,80.0,3.1999999999999993,905
1283,0.95,$\rho=0.25$,50.0,8.1,229
1284,0.95,$\rho=0.25$,80.0,3.2399999999999993,867
1285,0.95,$\rho=0.25$,50.0,8.200000000000001,227
1286,0.95,$\rho=0.25$,80.0,3.2799999999999994,886
1287,0.95,$\rho=0.25$,50.0,8.3,216
1288,0.95,$\rho=0.25$,80.0,3.3199999999999994,809
1289,0.95,$\rho=0.25$,50.0,8.4,211
1290,0.95,$\rho=0.25$,80.0,3.359999999999999,800
1291,0.95,$\rho=0.25$,50.0,8.5,203
1292,0.95,$\rho=0.25$,80.0,3.3999999999999995,781
1293,0.95,$\rho=0.25$,50.0,8.600000000000001,198
1294,0.95,$\rho=0.25$,80.0,3.4399999999999995,799
1295,0.95,$\rho=0.25$,50.0,8.700000000000001,203
1296,0.95,$\rho=0.25$,80.0,3.479999999999999,764
1297,0.95,$\rho=0.25$,50.0,8.799999999999999,198
1298,0.95,$\rho=0.25$,80.0,3.5199999999999996,737
1299,0.95,$\rho=0.25$,50.0,8.9,189
1300,0.95,$\rho=0.25$,80.0,3.559999999999999,758
1301,0.95,$\rho=0.25$,50.0,9.0,189
1302,0.95,$\rho=0.25$,80.0,3.599999999999999,718
1303,0.95,$\rho=0.25$,50.0,9.1,187
1304,0.95,$\rho=0.25$,80.0,3.6399999999999997,710
1305,0.95,$\rho=0.25$,50.0,9.2,177
1306,0.95,$\rho=0.25$,80.0,3.6799999999999993,678
1307,0.95,$\rho=0.25$,50.0,9.3,179
1308,0.95,$\rho=0.25$,80.0,3.719999999999999,646
1309,0.95,$\rho=0.25$,50.0,9.4,159
1310,0.95,$\rho=0.25$,80.0,3.7599999999999993,635
1311,0.95,$\rho=0.25$,50.0,9.5,169
1312,0.95,$\rho=0.25$,80.0,3.7999999999999994,665
1313,0.95,$\rho=0.25$,50.0,9.6,163
1314,0.95,$\rho=0.25$,80.0,3.839999999999999,610
1315,0.95,$\rho=0.25$,50.0,9.700000000000001,159
1316,0.95,$\rho=0.25$,80.0,3.8799999999999994,613
1317,0.95,$\rho=0.25$,50.0,9.8,153
1318,0.95,$\rho=0.25$,80.0,3.919999999999999,613
1319,0.95,$\rho=0.25$,50.0,9.9,157
1320,0.95,$\rho=0.25$,80.0,3.959999999999999,592
1321,0.95,$\rho=0.25$,50.0,10.0,151
1322,0.95,$\rho=0.25$,80.0,3.9999999999999996,600
1323,0.95,$\rho=0.25$,50.0,10.100000000000001,147
1324,0.95,$\rho=0.25$,80.0,4.039999999999999,587
1325,0.95,$\rho=0.25$,50.0,10.200000000000001,148
1326,0.95,$\rho=0.25$,80.0,4.079999999999999,561
1327,0.95,$\rho=0.25$,50.0,10.3,141
1328,0.95,$\rho=0.25$,80.0,4.119999999999999,574
1329,0.95,$\rho=0.25$,50.0,10.4,135
1330,0.95,$\rho=0.25$,80.0,4.159999999999999,536
1331,0.95,$\rho=0.25$,50.0,10.5,133
1332,0.95,$\rho=0.25$,80.0,4.199999999999999,519
1333,0.95,$\rho=0.25$,50.0,10.6,131
1334,0.95,$\rho=0.25$,80.0,4.239999999999999,528
1335,0.95,$\rho=0.25$,50.0,10.7,132
1336,0.95,$\rho=0.25$,80.0,4.279999999999999,538
1337,0.95,$\rho=0.25$,50.0,10.8,129
1338,0.95,$\rho=0.25$,80.0,4.3199999999999985,514
1339,0.95,$\rho=0.25$,50.0,10.9,126
1340,0.95,$\rho=0.25$,80.0,4.359999999999999,488
1341,0.95,$\rho=0.25$,50.0,11.0,131
1342,0.95,$\rho=0.25$,80.0,4.3999999999999995,502
1343,0.95,$\rho=0.25$,50.0,11.1,120
1344,0.95,$\rho=0.25$,80.0,4.439999999999999,463
1345,0.95,$\rho=0.25$,50.0,11.200000000000001,120
1346,0.95,$\rho=0.25$,80.0,4.4799999999999995,465
1347,0.95,$\rho=0.25$,50.0,11.3,126
1348,0.95,$\rho=0.25$,80.0,4.519999999999999,467
1349,0.95,$\rho=0.25$,50.0,11.4,118
1350,0.95,$\rho=0.25$,80.0,4.559999999999999,439
1351,0.95,$\rho=0.25$,50.0,11.5,114
1352,0.95,$\rho=0.25$,80.0,4.6,464
1353,0.95,$\rho=0.25$,50.0,11.600000000000001,109
1354,0.95,$\rho=0.25$,80.0,4.639999999999999,444
1355,0.95,$\rho=0.25$,50.0,11.700000000000001,112
1356,0.95,$\rho=0.25$,80.0,4.679999999999999,432
1357,0.95,$\rho=0.25$,50.0,11.8,110
1358,0.95,$\rho=0.25$,80.0,4.719999999999999,428
1359,0.95,$\rho=0.25$,50.0,11.9,105
1360,0.95,$\rho=0.25$,80.0,4.759999999999999,428
1361,0.95,$\rho=0.25$,50.0,12.0,108
1362,0.95,$\rho=0.25$,80.0,4.799999999999999,416
1363,0.95,$\rho=0.25$,50.0,12.1,102
1364,0.95,$\rho=0.25$,80.0,4.839999999999999,395
1365,0.95,$\rho=0.25$,50.0,12.2,102
1366,0.95,$\rho=0.25$,80.0,4.879999999999999,390
1367,0.95,$\rho=0.25$,50.0,12.3,102
1368,0.95,$\rho=0.25$,80.0,4.919999999999999,396
1369,0.95,$\rho=0.25$,50.0,12.4,99
1370,0.95,$\rho=0.25$,80.0,4.959999999999999,378
1371,0.95,$\rho=0.25$,50.0,12.5,99
1372,0.95,$\rho=0.25$,80.0,4.999999999999999,379
1373,0.95,$\rho=0.25$,50.0,12.6,102
1374,0.95,$\rho=0.25$,80.0,5.039999999999998,376
1375,0.95,$\rho=0.25$,50.0,12.7,95
1376,0.95,$\rho=0.25$,80.0,5.079999999999999,359
1377,0.95,$\rho=0.25$,50.0,12.8,92
1378,0.95,$\rho=0.25$,80.0,5.119999999999999,342
1379,0.95,$\rho=0.25$,50.0,12.9,93
1380,0.95,$\rho=0.25$,80.0,5.159999999999998,367
1381,0.95,$\rho=0.25$,50.0,13.0,91
1382,0.95,$\rho=0.25$,80.0,5.199999999999999,361
1383,0.95,$\rho=0.25$,50.0,13.100000000000001,88
1384,0.95,$\rho=0.25$,80.0,5.239999999999998,335
1385,0.95,$\rho=0.25$,50.0,13.200000000000001,90
1386,0.95,$\rho=0.25$,80.0,5.2799999999999985,342
1387,0.95,$\rho=0.25$,50.0,13.3,86
1388,0.95,$\rho=0.25$,80.0,5.319999999999999,339
1389,0.95,$\rho=0.25$,50.0,13.4,86
1390,0.95,$\rho=0.25$,80.0,5.3599999999999985,333
1391,0.95,$\rho=0.25$,50.0,13.5,87
1392,0.95,$\rho=0.25$,80.0,5.399999999999999,339
1393,0.95,$\rho=0.25$,50.0,13.600000000000001,86
1394,0.95,$\rho=0.25$,80.0,5.439999999999999,319
1395,0.95,$\rho=0.25$,50.0,13.700000000000001,86
1396,0.95,$\rho=0.25$,80.0,5.479999999999999,316
1397,0.95,$\rho=0.25$,50.0,13.8,81
1398,0.95,$\rho=0.25$,80.0,5.519999999999999,312
1399,0.95,$\rho=0.25$,50.0,13.900000000000002,78
1400,0.95,$\rho=0.25$,80.0,5.559999999999999,312
1401,0.95,$\rho=0.25$,50.0,14.000000000000002,79
1402,0.95,$\rho=0.25$,80.0,5.599999999999999,300
1403,0.95,$\rho=0.25$,50.0,14.100000000000001,78
1404,0.95,$\rho=0.25$,80.0,5.639999999999999,300
1405,0.95,$\rho=0.25$,50.0,14.200000000000001,76
